Fecha,Metal,Precio
10/02/2014,COBRE (¢/lb),326.16
10/02/2014,ESTAÑO (¢/lb),1008.56
10/02/2014,NIQUEL (¢/lb),647.05
10/02/2014,ORO (US$/ozt),1273.5
10/02/2014,PLATA (US$/ozt),20.2
10/02/2014,PLOMO (¢/lb),95.78
10/02/2014,ZINC (¢/lb),91.99
11/02/2014,ALUMINIO (¢/lb),75.8
11/02/2014,COBRE (¢/lb),322.96
11/02/2014,ESTAÑO (¢/lb),1011.06
11/02/2014,NIQUEL (¢/lb),640.47
11/02/2014,ORO (US$/ozt),1282.75
11/02/2014,PLATA (US$/ozt),20.17
11/02/2014,PLOMO (¢/lb),94.57
11/02/2014,ZINC (¢/lb),90.99
12/02/2014,ALUMINIO (¢/lb),76.48
12/02/2014,COBRE (¢/lb),325.43
12/02/2014,ESTAÑO (¢/lb),1017.18
12/02/2014,NIQUEL (¢/lb),647.28
12/02/2014,ORO (US$/ozt),1286.5
12/02/2014,PLATA (US$/ozt),20.2
12/02/2014,PLOMO (¢/lb),95.41
12/02/2014,ZINC (¢/lb),91.44
13/02/2014,ALUMINIO (¢/lb),76.52
13/02/2014,COBRE (¢/lb),324.64
13/02/2014,ESTAÑO (¢/lb),1025.12
13/02/2014,NIQUEL (¢/lb),645.69
13/02/2014,ORO (US$/ozt),1290.25
13/02/2014,PLATA (US$/ozt),20.27
13/02/2014,PLOMO (¢/lb),95.48
13/02/2014,ZINC (¢/lb),91.67
14/02/2014,ALUMINIO (¢/lb),77.59
14/02/2014,COBRE (¢/lb),325.48
14/02/2014,ESTAÑO (¢/lb),1040.09
14/02/2014,NIQUEL (¢/lb),645.69
14/02/2014,ORO (US$/ozt),1308.5
14/02/2014,PLATA (US$/ozt),21.09
14/02/2014,PLOMO (¢/lb),96.3
14/02/2014,ZINC (¢/lb),92.85
17/02/2014,ALUMINIO (¢/lb),77.13
17/02/2014,COBRE (¢/lb),327.04
17/02/2014,ESTAÑO (¢/lb),1053.7
17/02/2014,NIQUEL (¢/lb),650.45
17/02/2014,ORO (US$/ozt),1326
17/02/2014,PLATA (US$/ozt),21.65
17/02/2014,PLOMO (¢/lb),96.68
17/02/2014,ZINC (¢/lb),93.58
18/02/2014,ALUMINIO (¢/lb),76.82
18/02/2014,COBRE (¢/lb),326.81
18/02/2014,ESTAÑO (¢/lb),1047.57
18/02/2014,NIQUEL (¢/lb),653.4
18/02/2014,ORO (US$/ozt),1314
18/02/2014,PLATA (US$/ozt),21.37
18/02/2014,PLOMO (¢/lb),96.73
18/02/2014,ZINC (¢/lb),93.92
19/02/2014,ALUMINIO (¢/lb),78.31
19/02/2014,COBRE (¢/lb),327.49
19/02/2014,ESTAÑO (¢/lb),1053.7
19/02/2014,NIQUEL (¢/lb),656.58
19/02/2014,ORO (US$/ozt),1318.75
19/02/2014,PLATA (US$/ozt),21.75
19/02/2014,PLOMO (¢/lb),97.75
19/02/2014,ZINC (¢/lb),94.12
20/02/2014,ALUMINIO (¢/lb),77.9
20/02/2014,COBRE (¢/lb),325.91
20/02/2014,ESTAÑO (¢/lb),1045.53
20/02/2014,NIQUEL (¢/lb),647.05
20/02/2014,ORO (US$/ozt),1313.75
20/02/2014,PLATA (US$/ozt),21.59
20/02/2014,PLOMO (¢/lb),96.34
20/02/2014,ZINC (¢/lb),92.31
21/02/2014,ALUMINIO (¢/lb),78.65
21/02/2014,COBRE (¢/lb),327.11
21/02/2014,ESTAÑO (¢/lb),1049.16
21/02/2014,NIQUEL (¢/lb),653.63
21/02/2014,ORO (US$/ozt),1320.75
21/02/2014,PLATA (US$/ozt),21.74
21/02/2014,PLOMO (¢/lb),96.75
21/02/2014,ZINC (¢/lb),93.44
24/02/2014,ALUMINIO (¢/lb),77.09
24/02/2014,COBRE (¢/lb),323.41
24/02/2014,ESTAÑO (¢/lb),1047.8
24/02/2014,NIQUEL (¢/lb),642.29
24/02/2014,ORO (US$/ozt),1333
24/02/2014,PLATA (US$/ozt),22.05
24/02/2014,PLOMO (¢/lb),95.35
24/02/2014,ZINC (¢/lb),92.67
25/02/2014,ALUMINIO (¢/lb),77.5
25/02/2014,COBRE (¢/lb),322.73
25/02/2014,ESTAÑO (¢/lb),1050.07
25/02/2014,NIQUEL (¢/lb),645.69
25/02/2014,ORO (US$/ozt),1332.75
25/02/2014,PLATA (US$/ozt),21.73
25/02/2014,PLOMO (¢/lb),95.8
25/02/2014,ZINC (¢/lb),93.37
26/02/2014,ALUMINIO (¢/lb),78.7
26/02/2014,COBRE (¢/lb),324.27
26/02/2014,ESTAÑO (¢/lb),1069.34
26/02/2014,NIQUEL (¢/lb),647.96
26/02/2014,ORO (US$/ozt),1340
26/02/2014,PLATA (US$/ozt),21.85
26/02/2014,PLOMO (¢/lb),95.71
26/02/2014,ZINC (¢/lb),94.21
27/02/2014,ALUMINIO (¢/lb),77.84
27/02/2014,COBRE (¢/lb),321.82
27/02/2014,ESTAÑO (¢/lb),1070.02
27/02/2014,NIQUEL (¢/lb),643.42
27/02/2014,ORO (US$/ozt),1331
27/02/2014,PLATA (US$/ozt),21.38
27/02/2014,PLOMO (¢/lb),95.21
27/02/2014,ZINC (¢/lb),93.98
28/02/2014,ALUMINIO (¢/lb),78.2
28/02/2014,COBRE (¢/lb),321.94
28/02/2014,ESTAÑO (¢/lb),1067.98
28/02/2014,NIQUEL (¢/lb),659.98
28/02/2014,ORO (US$/ozt),1327.75
28/02/2014,PLATA (US$/ozt),21.27
28/02/2014,PLOMO (¢/lb),95.96
28/02/2014,ZINC (¢/lb),95.71
03/03/2014,ALUMINIO (¢/lb),75.95
03/03/2014,COBRE (¢/lb),318.99
03/03/2014,ESTAÑO (¢/lb),1049.16
03/03/2014,NIQUEL (¢/lb),658.16
03/03/2014,ORO (US$/ozt),1344.25
03/03/2014,PLATA (US$/ozt),21.46
03/03/2014,PLOMO (¢/lb),94.39
03/03/2014,ZINC (¢/lb),95.03
04/03/2014,ALUMINIO (¢/lb),76.52
04/03/2014,COBRE (¢/lb),319.1
04/03/2014,ESTAÑO (¢/lb),1053.47
04/03/2014,NIQUEL (¢/lb),672.68
04/03/2014,ORO (US$/ozt),1339.5
04/03/2014,PLATA (US$/ozt),21.15
04/03/2014,PLOMO (¢/lb),95.37
04/03/2014,ZINC (¢/lb),95.89
05/03/2014,ALUMINIO (¢/lb),78.99
05/03/2014,COBRE (¢/lb),322.16
05/03/2014,ESTAÑO (¢/lb),1059.14
05/03/2014,NIQUEL (¢/lb),694.22
05/03/2014,ORO (US$/ozt),1333.5
05/03/2014,PLATA (US$/ozt),21.32
05/03/2014,PLOMO (¢/lb),96.32
05/03/2014,ZINC (¢/lb),97.77
06/03/2014,ALUMINIO (¢/lb),78.56
06/03/2014,COBRE (¢/lb),319.99
06/03/2014,ESTAÑO (¢/lb),1057.1
06/03/2014,NIQUEL (¢/lb),701.03
06/03/2014,ORO (US$/ozt),1334.25
06/03/2014,PLATA (US$/ozt),21.11
06/03/2014,PLOMO (¢/lb),95.48
06/03/2014,ZINC (¢/lb),96.07
07/03/2014,ALUMINIO (¢/lb),78.45
07/03/2014,COBRE (¢/lb),314.36
07/03/2014,ESTAÑO (¢/lb),1049.39
07/03/2014,NIQUEL (¢/lb),695.36
07/03/2014,ORO (US$/ozt),1348.25
07/03/2014,PLATA (US$/ozt),21.38
07/03/2014,PLOMO (¢/lb),94.55
07/03/2014,ZINC (¢/lb),95
10/03/2014,ALUMINIO (¢/lb),77.79
10/03/2014,COBRE (¢/lb),304.63
10/03/2014,ESTAÑO (¢/lb),1036.69
10/03/2014,NIQUEL (¢/lb),686.51
10/03/2014,ORO (US$/ozt),1334.25
10/03/2014,PLATA (US$/ozt),20.99
10/03/2014,PLOMO (¢/lb),92.49
10/03/2014,ZINC (¢/lb),92.85
11/03/2014,ALUMINIO (¢/lb),79.2
11/03/2014,COBRE (¢/lb),304.84
11/03/2014,ESTAÑO (¢/lb),1054.83
11/03/2014,NIQUEL (¢/lb),709.19
11/03/2014,ORO (US$/ozt),1348
11/03/2014,PLATA (US$/ozt),21.25
11/03/2014,PLOMO (¢/lb),94.3
11/03/2014,ZINC (¢/lb),93.94
12/03/2014,ALUMINIO (¢/lb),77.86
12/03/2014,COBRE (¢/lb),294.74
12/03/2014,ESTAÑO (¢/lb),1041.9
12/03/2014,NIQUEL (¢/lb),710.78
12/03/2014,ORO (US$/ozt),1355.75
12/03/2014,PLATA (US$/ozt),20.97
12/03/2014,PLOMO (¢/lb),91.72
12/03/2014,ZINC (¢/lb),91.4
13/03/2014,ALUMINIO (¢/lb),77.25
13/03/2014,COBRE (¢/lb),294.61
13/03/2014,ESTAÑO (¢/lb),1033.28
13/03/2014,NIQUEL (¢/lb),713.5
13/03/2014,ORO (US$/ozt),1371
13/03/2014,PLATA (US$/ozt),21.24
13/03/2014,PLOMO (¢/lb),91.08
13/03/2014,ZINC (¢/lb),90.4
14/03/2014,ALUMINIO (¢/lb),77.02
14/03/2014,COBRE (¢/lb),294.38
14/03/2014,ESTAÑO (¢/lb),1047.57
14/03/2014,NIQUEL (¢/lb),716.9
14/03/2014,ORO (US$/ozt),1370
14/03/2014,PLATA (US$/ozt),21.36
14/03/2014,PLOMO (¢/lb),91.53
14/03/2014,ZINC (¢/lb),90.31
17/03/2014,ALUMINIO (¢/lb),76.38
17/03/2014,COBRE (¢/lb),297.1
17/03/2014,ESTAÑO (¢/lb),1038.73
17/03/2014,NIQUEL (¢/lb),719.62
17/03/2014,ORO (US$/ozt),1379
17/03/2014,PLATA (US$/ozt),21.22
17/03/2014,PLOMO (¢/lb),92.33
17/03/2014,ZINC (¢/lb),89.4
18/03/2014,ALUMINIO (¢/lb),76.68
18/03/2014,COBRE (¢/lb),293.54
18/03/2014,ESTAÑO (¢/lb),1048.93
18/03/2014,NIQUEL (¢/lb),729.15
18/03/2014,ORO (US$/ozt),1362.5
18/03/2014,PLATA (US$/ozt),20.94
18/03/2014,PLOMO (¢/lb),91.94
18/03/2014,ZINC (¢/lb),88.56
19/03/2014,ALUMINIO (¢/lb),75.84
19/03/2014,COBRE (¢/lb),292.39
19/03/2014,ESTAÑO (¢/lb),1053.47
19/03/2014,NIQUEL (¢/lb),730.96
19/03/2014,ORO (US$/ozt),1346
19/03/2014,PLATA (US$/ozt),20.75
19/03/2014,PLOMO (¢/lb),92.33
19/03/2014,ZINC (¢/lb),88.79
20/03/2014,ALUMINIO (¢/lb),75.93
20/03/2014,COBRE (¢/lb),291.86
20/03/2014,ESTAÑO (¢/lb),1048.93
20/03/2014,NIQUEL (¢/lb),721.67
20/03/2014,ORO (US$/ozt),1327
20/03/2014,PLATA (US$/ozt),20.17
20/03/2014,PLOMO (¢/lb),92.81
20/03/2014,ZINC (¢/lb),88.77
21/03/2014,ALUMINIO (¢/lb),76.07
21/03/2014,COBRE (¢/lb),296.63
21/03/2014,ESTAÑO (¢/lb),1043.26
21/03/2014,NIQUEL (¢/lb),725.29
21/03/2014,ORO (US$/ozt),1338.5
21/03/2014,PLATA (US$/ozt),20.55
21/03/2014,PLOMO (¢/lb),93.49
21/03/2014,ZINC (¢/lb),88.56
24/03/2014,ALUMINIO (¢/lb),76.59
24/03/2014,COBRE (¢/lb),295.29
24/03/2014,ESTAÑO (¢/lb),1041.45
24/03/2014,NIQUEL (¢/lb),731.87
24/03/2014,ORO (US$/ozt),1322
24/03/2014,PLATA (US$/ozt),20.2
24/03/2014,PLOMO (¢/lb),92.96
24/03/2014,ZINC (¢/lb),88.09
25/03/2014,ALUMINIO (¢/lb),77.86
25/03/2014,COBRE (¢/lb),297.53
25/03/2014,ESTAÑO (¢/lb),1053.7
25/03/2014,NIQUEL (¢/lb),735.95
25/03/2014,ORO (US$/ozt),1314.75
25/03/2014,PLATA (US$/ozt),20
25/03/2014,PLOMO (¢/lb),93.39
25/03/2014,ZINC (¢/lb),89.22
26/03/2014,ALUMINIO (¢/lb),77.36
26/03/2014,COBRE (¢/lb),297.33
26/03/2014,ESTAÑO (¢/lb),1055.74
26/03/2014,NIQUEL (¢/lb),723.93
26/03/2014,ORO (US$/ozt),1314.5
26/03/2014,PLATA (US$/ozt),20.03
26/03/2014,PLOMO (¢/lb),93.67
26/03/2014,ZINC (¢/lb),89.86
27/03/2014,ALUMINIO (¢/lb),76.32
27/03/2014,COBRE (¢/lb),298.51
27/03/2014,ESTAÑO (¢/lb),1045.53
27/03/2014,NIQUEL (¢/lb),710.78
27/03/2014,ORO (US$/ozt),1295
27/03/2014,PLATA (US$/ozt),19.68
27/03/2014,PLOMO (¢/lb),92.69
27/03/2014,ZINC (¢/lb),89.18
28/03/2014,ALUMINIO (¢/lb),77.54
28/03/2014,COBRE (¢/lb),302.41
28/03/2014,ESTAÑO (¢/lb),1045.53
28/03/2014,NIQUEL (¢/lb),715.32
28/03/2014,ORO (US$/ozt),1295.75
28/03/2014,PLATA (US$/ozt),19.71
28/03/2014,PLOMO (¢/lb),93.35
28/03/2014,ZINC (¢/lb),89.86
31/03/2014,ALUMINIO (¢/lb),78.49
31/03/2014,COBRE (¢/lb),301
31/03/2014,ESTAÑO (¢/lb),1044.4
31/03/2014,NIQUEL (¢/lb),713.73
31/03/2014,ORO (US$/ozt),1294
31/03/2014,PLATA (US$/ozt),19.97
31/03/2014,PLOMO (¢/lb),92.58
31/03/2014,ZINC (¢/lb),89.86
01/04/2014,ALUMINIO (¢/lb),79.11
01/04/2014,COBRE (¢/lb),300.82
01/04/2014,ESTAÑO (¢/lb),1039.18
01/04/2014,NIQUEL (¢/lb),715.77
01/04/2014,ORO (US$/ozt),1286.5
01/04/2014,PLATA (US$/ozt),19.8
01/04/2014,PLOMO (¢/lb),91.9
01/04/2014,ZINC (¢/lb),88.99
02/04/2014,ALUMINIO (¢/lb),80.58
02/04/2014,COBRE (¢/lb),304.5
02/04/2014,ESTAÑO (¢/lb),1048.93
02/04/2014,NIQUEL (¢/lb),731.64
02/04/2014,ORO (US$/ozt),1284
02/04/2014,PLATA (US$/ozt),19.82
02/04/2014,PLOMO (¢/lb),92.35
02/04/2014,ZINC (¢/lb),89.99
03/04/2014,ALUMINIO (¢/lb),80.85
03/04/2014,COBRE (¢/lb),299.64
03/04/2014,ESTAÑO (¢/lb),1047.8
03/04/2014,NIQUEL (¢/lb),732.33
03/04/2014,ORO (US$/ozt),1287.25
03/04/2014,PLATA (US$/ozt),19.83
03/04/2014,PLOMO (¢/lb),91.44
03/04/2014,ZINC (¢/lb),89.13
04/04/2014,ALUMINIO (¢/lb),82.1
04/04/2014,COBRE (¢/lb),302.86
04/04/2014,ESTAÑO (¢/lb),1051.65
04/04/2014,NIQUEL (¢/lb),749.11
04/04/2014,ORO (US$/ozt),1293.5
04/04/2014,PLATA (US$/ozt),19.93
04/04/2014,PLOMO (¢/lb),92.81
04/04/2014,ZINC (¢/lb),90.65
07/04/2014,ALUMINIO (¢/lb),81.35
07/04/2014,COBRE (¢/lb),299.85
07/04/2014,ESTAÑO (¢/lb),1048.93
07/04/2014,NIQUEL (¢/lb),747.07
07/04/2014,ORO (US$/ozt),1299
07/04/2014,PLATA (US$/ozt),19.81
07/04/2014,PLOMO (¢/lb),91.72
07/04/2014,ZINC (¢/lb),90.08
08/04/2014,ALUMINIO (¢/lb),80.97
08/04/2014,COBRE (¢/lb),301.73
08/04/2014,ESTAÑO (¢/lb),1052.56
08/04/2014,NIQUEL (¢/lb),744.35
08/04/2014,ORO (US$/ozt),1314.75
08/04/2014,PLATA (US$/ozt),20.15
08/04/2014,PLOMO (¢/lb),92.56
08/04/2014,ZINC (¢/lb),90.76
09/04/2014,ALUMINIO (¢/lb),81.26
09/04/2014,COBRE (¢/lb),300.75
09/04/2014,ESTAÑO (¢/lb),1059.14
09/04/2014,NIQUEL (¢/lb),748.43
09/04/2014,ORO (US$/ozt),1309.75
09/04/2014,PLATA (US$/ozt),19.89
09/04/2014,PLOMO (¢/lb),93.92
09/04/2014,ZINC (¢/lb),91.78
10/04/2014,ALUMINIO (¢/lb),84.07
10/04/2014,COBRE (¢/lb),301.07
10/04/2014,ESTAÑO (¢/lb),1060.27
10/04/2014,NIQUEL (¢/lb),773.38
10/04/2014,ORO (US$/ozt),1321.5
10/04/2014,PLATA (US$/ozt),20.24
10/04/2014,PLOMO (¢/lb),94.69
10/04/2014,ZINC (¢/lb),92.24
11/04/2014,ALUMINIO (¢/lb),83.48
11/04/2014,COBRE (¢/lb),303.27
11/04/2014,ESTAÑO (¢/lb),1069.8
11/04/2014,NIQUEL (¢/lb),789.02
11/04/2014,ORO (US$/ozt),1317.25
11/04/2014,PLATA (US$/ozt),20.09
11/04/2014,PLOMO (¢/lb),95.46
11/04/2014,ZINC (¢/lb),92.4
14/04/2014,ALUMINIO (¢/lb),83.17
14/04/2014,COBRE (¢/lb),301.41
14/04/2014,ESTAÑO (¢/lb),1065.72
14/04/2014,NIQUEL (¢/lb),804.45
14/04/2014,ORO (US$/ozt),1324.5
14/04/2014,PLATA (US$/ozt),19.74
14/04/2014,PLOMO (¢/lb),94.12
14/04/2014,ZINC (¢/lb),92.19
15/04/2014,ALUMINIO (¢/lb),82.4
15/04/2014,COBRE (¢/lb),300.73
15/04/2014,ESTAÑO (¢/lb),1064.81
15/04/2014,NIQUEL (¢/lb),783.81
15/04/2014,ORO (US$/ozt),1311.5
15/04/2014,PLATA (US$/ozt),19.77
15/04/2014,PLOMO (¢/lb),94.82
15/04/2014,ZINC (¢/lb),92.4
16/04/2014,ALUMINIO (¢/lb),83.14
16/04/2014,COBRE (¢/lb),299.37
16/04/2014,ESTAÑO (¢/lb),1065.94
16/04/2014,NIQUEL (¢/lb),811.02
16/04/2014,ORO (US$/ozt),1299
16/04/2014,PLATA (US$/ozt),19.6
16/04/2014,PLOMO (¢/lb),95.71
16/04/2014,ZINC (¢/lb),93.28
17/04/2014,ALUMINIO (¢/lb),83.32
17/04/2014,COBRE (¢/lb),300.78
17/04/2014,ESTAÑO (¢/lb),1057.78
17/04/2014,NIQUEL (¢/lb),815.79
17/04/2014,ORO (US$/ozt),1299.25
17/04/2014,PLATA (US$/ozt),19.62
17/04/2014,PLOMO (¢/lb),96.21
17/04/2014,ZINC (¢/lb),93.33
22/04/2014,ALUMINIO (¢/lb),83.78
22/04/2014,COBRE (¢/lb),300.66
22/04/2014,ESTAÑO (¢/lb),1073.88
22/04/2014,NIQUEL (¢/lb),826.9
22/04/2014,ORO (US$/ozt),1290.75
22/04/2014,PLATA (US$/ozt),19.51
22/04/2014,PLOMO (¢/lb),96.75
22/04/2014,ZINC (¢/lb),93.78
23/04/2014,ALUMINIO (¢/lb),83.26
23/04/2014,COBRE (¢/lb),301.41
23/04/2014,ESTAÑO (¢/lb),1076.15
23/04/2014,NIQUEL (¢/lb),821.91
23/04/2014,ORO (US$/ozt),1283.5
23/04/2014,PLATA (US$/ozt),19.46
23/04/2014,PLOMO (¢/lb),97.14
23/04/2014,ZINC (¢/lb),93.8
24/04/2014,ALUMINIO (¢/lb),83.48
24/04/2014,COBRE (¢/lb),305.31
24/04/2014,ESTAÑO (¢/lb),1084.31
24/04/2014,NIQUEL (¢/lb),835.97
24/04/2014,ORO (US$/ozt),1283.5
24/04/2014,PLATA (US$/ozt),19.06
24/04/2014,PLOMO (¢/lb),97.41
24/04/2014,ZINC (¢/lb),94.01
25/04/2014,ALUMINIO (¢/lb),82.71
25/04/2014,COBRE (¢/lb),307.79
25/04/2014,ESTAÑO (¢/lb),1080.23
25/04/2014,NIQUEL (¢/lb),837.56
25/04/2014,ORO (US$/ozt),1294.25
25/04/2014,PLATA (US$/ozt),19.66
25/04/2014,PLOMO (¢/lb),97.2
25/04/2014,ZINC (¢/lb),93.53
28/04/2014,ALUMINIO (¢/lb),81.67
28/04/2014,COBRE (¢/lb),307.63
28/04/2014,ESTAÑO (¢/lb),1079.55
28/04/2014,NIQUEL (¢/lb),841.41
28/04/2014,ORO (US$/ozt),1302
28/04/2014,PLATA (US$/ozt),19.6
28/04/2014,PLOMO (¢/lb),96.39
28/04/2014,ZINC (¢/lb),93.51
29/04/2014,ALUMINIO (¢/lb),80.72
29/04/2014,COBRE (¢/lb),307.08
29/04/2014,ESTAÑO (¢/lb),1070.02
29/04/2014,NIQUEL (¢/lb),826.9
29/04/2014,ORO (US$/ozt),1289.75
29/04/2014,PLATA (US$/ozt),19.33
29/04/2014,PLOMO (¢/lb),95.03
29/04/2014,ZINC (¢/lb),93.08
30/04/2014,ALUMINIO (¢/lb),80.26
30/04/2014,COBRE (¢/lb),305
30/04/2014,ESTAÑO (¢/lb),1051.2
30/04/2014,NIQUEL (¢/lb),825.54
30/04/2014,ORO (US$/ozt),1292
30/04/2014,PLATA (US$/ozt),19.28
30/04/2014,PLOMO (¢/lb),94.73
30/04/2014,ZINC (¢/lb),93.19
01/05/2014,ALUMINIO (¢/lb),78.77
01/05/2014,COBRE (¢/lb),302.57
01/05/2014,ESTAÑO (¢/lb),1045.53
01/05/2014,NIQUEL (¢/lb),819.64
01/05/2014,ORO (US$/ozt),1283
01/05/2014,PLATA (US$/ozt),19.06
01/05/2014,PLOMO (¢/lb),93.92
01/05/2014,ZINC (¢/lb),91.88
02/05/2014,ALUMINIO (¢/lb),78.77
02/05/2014,COBRE (¢/lb),303.86
02/05/2014,ESTAÑO (¢/lb),1043.26
02/05/2014,NIQUEL (¢/lb),825.54
02/05/2014,ORO (US$/ozt),1285
02/05/2014,PLATA (US$/ozt),19.17
02/05/2014,PLOMO (¢/lb),93.46
02/05/2014,ZINC (¢/lb),91.29
06/05/2014,ALUMINIO (¢/lb),79.36
06/05/2014,COBRE (¢/lb),305.72
06/05/2014,ESTAÑO (¢/lb),1052.56
06/05/2014,NIQUEL (¢/lb),837.33
06/05/2014,ORO (US$/ozt),1308.5
06/05/2014,PLATA (US$/ozt),19.64
06/05/2014,PLOMO (¢/lb),94.85
06/05/2014,ZINC (¢/lb),93.01
07/05/2014,ALUMINIO (¢/lb),78.4
07/05/2014,COBRE (¢/lb),303.36
07/05/2014,ESTAÑO (¢/lb),1054.6
07/05/2014,NIQUEL (¢/lb),842.77
07/05/2014,ORO (US$/ozt),1311
07/05/2014,PLATA (US$/ozt),19.64
07/05/2014,PLOMO (¢/lb),94.44
07/05/2014,ZINC (¢/lb),92.94
08/05/2014,ALUMINIO (¢/lb),77.9
08/05/2014,COBRE (¢/lb),303.48
08/05/2014,ESTAÑO (¢/lb),1054.6
08/05/2014,NIQUEL (¢/lb),879.52
08/05/2014,ORO (US$/ozt),1291.25
08/05/2014,PLATA (US$/ozt),19.25
08/05/2014,PLOMO (¢/lb),93.62
08/05/2014,ZINC (¢/lb),91.63
09/05/2014,ALUMINIO (¢/lb),77.93
09/05/2014,COBRE (¢/lb),307.08
09/05/2014,ESTAÑO (¢/lb),1056.87
09/05/2014,NIQUEL (¢/lb),911.95
09/05/2014,ORO (US$/ozt),1289
09/05/2014,PLATA (US$/ozt),19.25
09/05/2014,PLOMO (¢/lb),94.39
09/05/2014,ZINC (¢/lb),91.97
12/05/2014,ALUMINIO (¢/lb),78.9
12/05/2014,COBRE (¢/lb),314.34
12/05/2014,ESTAÑO (¢/lb),1060.27
12/05/2014,NIQUEL (¢/lb),945.74
12/05/2014,ORO (US$/ozt),1292.75
12/05/2014,PLATA (US$/ozt),19.46
12/05/2014,PLOMO (¢/lb),94.94
12/05/2014,ZINC (¢/lb),93.55
13/05/2014,ALUMINIO (¢/lb),78.88
13/05/2014,COBRE (¢/lb),312.28
13/05/2014,ESTAÑO (¢/lb),1053.47
13/05/2014,NIQUEL (¢/lb),961.62
13/05/2014,ORO (US$/ozt),1292.75
13/05/2014,PLATA (US$/ozt),19.44
13/05/2014,PLOMO (¢/lb),95.25
13/05/2014,ZINC (¢/lb),93.67
14/05/2014,ALUMINIO (¢/lb),79.72
14/05/2014,COBRE (¢/lb),316.45
14/05/2014,ESTAÑO (¢/lb),1065.04
14/05/2014,NIQUEL (¢/lb),936.67
14/05/2014,ORO (US$/ozt),1300.25
14/05/2014,PLATA (US$/ozt),19.87
14/05/2014,PLOMO (¢/lb),95.84
14/05/2014,ZINC (¢/lb),94.57
15/05/2014,ALUMINIO (¢/lb),79.51
15/05/2014,COBRE (¢/lb),315.2
15/05/2014,ESTAÑO (¢/lb),1061.41
15/05/2014,NIQUEL (¢/lb),850.49
15/05/2014,ORO (US$/ozt),1303.75
15/05/2014,PLATA (US$/ozt),19.66
15/05/2014,PLOMO (¢/lb),96.39
15/05/2014,ZINC (¢/lb),94.21
16/05/2014,ALUMINIO (¢/lb),78.54
16/05/2014,COBRE (¢/lb),315.25
16/05/2014,ESTAÑO (¢/lb),1062.99
16/05/2014,NIQUEL (¢/lb),868.86
16/05/2014,ORO (US$/ozt),1293.75
16/05/2014,PLATA (US$/ozt),19.33
16/05/2014,PLOMO (¢/lb),95.73
16/05/2014,ZINC (¢/lb),93.33
19/05/2014,ALUMINIO (¢/lb),78.22
19/05/2014,COBRE (¢/lb),317.92
19/05/2014,ESTAÑO (¢/lb),1068.44
19/05/2014,NIQUEL (¢/lb),897.43
19/05/2014,ORO (US$/ozt),1301
19/05/2014,PLATA (US$/ozt),19.55
19/05/2014,PLOMO (¢/lb),96.21
19/05/2014,ZINC (¢/lb),94.57
20/05/2014,ALUMINIO (¢/lb),78.11
20/05/2014,COBRE (¢/lb),314
20/05/2014,ESTAÑO (¢/lb),1059.14
20/05/2014,NIQUEL (¢/lb),892.67
20/05/2014,ORO (US$/ozt),1291.5
20/05/2014,PLATA (US$/ozt),19.37
20/05/2014,PLOMO (¢/lb),95.89
20/05/2014,ZINC (¢/lb),94.48
21/05/2014,ALUMINIO (¢/lb),77.77
21/05/2014,COBRE (¢/lb),310.3
21/05/2014,ESTAÑO (¢/lb),1045.53
21/05/2014,NIQUEL (¢/lb),880.2
21/05/2014,ORO (US$/ozt),1292
21/05/2014,PLATA (US$/ozt),19.31
21/05/2014,PLOMO (¢/lb),94.57
21/05/2014,ZINC (¢/lb),92.94
22/05/2014,ALUMINIO (¢/lb),79.17
22/05/2014,COBRE (¢/lb),315.04
22/05/2014,ESTAÑO (¢/lb),1061.41
22/05/2014,NIQUEL (¢/lb),892.22
22/05/2014,ORO (US$/ozt),1294.5
22/05/2014,PLATA (US$/ozt),19.56
22/05/2014,PLOMO (¢/lb),95.82
22/05/2014,ZINC (¢/lb),94.39
23/05/2014,ALUMINIO (¢/lb),80.81
23/05/2014,COBRE (¢/lb),317.11
23/05/2014,ESTAÑO (¢/lb),1058.68
23/05/2014,NIQUEL (¢/lb),889.95
23/05/2014,ORO (US$/ozt),1292
23/05/2014,PLATA (US$/ozt),19.42
23/05/2014,PLOMO (¢/lb),96.3
23/05/2014,ZINC (¢/lb),94.51
27/05/2014,ALUMINIO (¢/lb),80.63
27/05/2014,COBRE (¢/lb),318.42
27/05/2014,ESTAÑO (¢/lb),1060.27
27/05/2014,NIQUEL (¢/lb),891.31
27/05/2014,ORO (US$/ozt),1283
27/05/2014,PLATA (US$/ozt),19.25
27/05/2014,PLOMO (¢/lb),96.16
27/05/2014,ZINC (¢/lb),94.44
28/05/2014,ALUMINIO (¢/lb),81.71
28/05/2014,COBRE (¢/lb),319.1
28/05/2014,ESTAÑO (¢/lb),1059.37
28/05/2014,NIQUEL (¢/lb),885.19
28/05/2014,ORO (US$/ozt),1265.25
28/05/2014,PLATA (US$/ozt),19.13
28/05/2014,PLOMO (¢/lb),96.03
28/05/2014,ZINC (¢/lb),94.78
29/05/2014,ALUMINIO (¢/lb),80.94
29/05/2014,COBRE (¢/lb),316.15
29/05/2014,ESTAÑO (¢/lb),1060.27
29/05/2014,NIQUEL (¢/lb),850.49
29/05/2014,ORO (US$/ozt),1254
29/05/2014,PLATA (US$/ozt),18.85
29/05/2014,PLOMO (¢/lb),94.12
